"Dátum","Gép","Kezdő időpont","Záró időpont","Megrendelésszám"
"2020.07.20.","Vágó-1","06:00","14:00","MEGR003"
"2020.07.20.","Vágó-2","06:00","14:00","MEGR003"
"2020.07.20.","Hajlító-1","06:06","13:51","MEGR003"
"2020.07.20.","Hajlító-2","06:06","13:51","MEGR003"
"2020.07.20.","Hegesztő-1","06:21","13:51","MEGR003"
"2020.07.20.","Hegesztő-2","06:21","13:51","MEGR003"
"2020.07.20.","Tesztelő-1","06:31","13:56","MEGR003"
"2020.07.20.","Festő-1","06:36","13:51","MEGR003"
"2020.07.20.","Festő-2","06:36","13:51","MEGR003"
"2020.07.20.","Csomagoló-1","06:51","13:51","MEGR003"
"2020.07.20.","Csomagoló-2","06:51","13:51","MEGR003"
"2020.07.20.","Csomagoló-1","14:00","22:00","MEGR003"
"2020.07.20.","Csomagoló-2","14:00","22:00","MEGR003"
"2020.07.20.","Festő-1","14:00","22:00","MEGR003"
"2020.07.20.","Festő-2","14:00","22:00","MEGR003"
"2020.07.20.","Hajlító-1","14:00","22:00","MEGR003"
"2020.07.20.","Hajlító-2","14:00","22:00","MEGR003"
"2020.07.20.","Hegesztő-1","14:00","22:00","MEGR003"
"2020.07.20.","Hegesztő-2","14:00","22:00","MEGR003"
"2020.07.20.","Tesztelő-1","14:00","22:00","MEGR003"
"2020.07.20.","Vágó-1","14:00","18:30","MEGR003"
"2020.07.20.","Vágó-2","14:00","18:30","MEGR003"
"2020.07.21.","Csomagoló-1","06:00","14:00","MEGR003"
"2020.07.21.","Csomagoló-2","06:00","14:00","MEGR003"
"2020.07.21.","Festő-1","06:00","14:00","MEGR003"
"2020.07.21.","Festő-2","06:00","14:00","MEGR003"
"2020.07.21.","Hajlító-1","06:00","14:00","MEGR003"
"2020.07.21.","Hajlító-2","06:00","14:00","MEGR003"
"2020.07.21.","Hegesztő-1","06:00","11:20","MEGR003"
"2020.07.21.","Hegesztő-2","06:00","11:20","MEGR003"
"2020.07.21.","Tesztelő-1","06:00","11:25","MEGR003"
"2020.07.21.","Csomagoló-1","14:00","16:00","MEGR003"
"2020.07.21.","Csomagoló-2","14:00","16:00","MEGR003"
"2020.07.21.","Festő-1","14:00","22:00","MEGR003"
"2020.07.21.","Festő-2","14:00","22:00","MEGR003"
"2020.07.21.","Hajlító-1","14:00","21:30","MEGR003"
"2020.07.21.","Hajlító-2","14:00","21:30","MEGR003"
"2020.07.21.","Vágó-1","21:50","21:56","MEGR010"
"2020.07.21.","Vágó-2","21:50","21:56","MEGR010"
"2020.07.21.","Hajlító-1","21:56","21:56","MEGR010"
"2020.07.21.","Hajlító-2","21:56","21:56","MEGR010"
"2020.07.22.","Hajlító-1","06:00","14:00","MEGR010"
"2020.07.22.","Hajlító-2","06:00","14:00","MEGR010"
"2020.07.22.","Hegesztő-1","06:00","14:00","MEGR010"
"2020.07.22.","Hegesztő-2","06:00","14:00","MEGR010"
"2020.07.22.","Vágó-1","06:00","13:00","MEGR010"
"2020.07.22.","Vágó-2","06:00","13:00","MEGR010"
"2020.07.22.","Tesztelő-1","06:10","14:00","MEGR010"
"2020.07.22.","Festő-1","06:15","14:00","MEGR010"
"2020.07.22.","Festő-2","06:15","14:00","MEGR010"
"2020.07.22.","Csomagoló-1","06:30","13:54","MEGR010"
"2020.07.22.","Csomagoló-2","06:30","13:54","MEGR010"
"2020.07.22.","Csomagoló-1","14:00","20:48","MEGR010"
"2020.07.22.","Csomagoló-2","14:00","20:48","MEGR010"
"2020.07.22.","Festő-1","14:00","22:00","MEGR010"
"2020.07.22.","Festő-2","14:00","22:00","MEGR010"
"2020.07.22.","Hajlító-1","14:00","22:00","MEGR010"
"2020.07.22.","Hajlító-2","14:00","22:00","MEGR010"
"2020.07.22.","Hegesztő-1","14:00","17:50","MEGR010"
"2020.07.22.","Hegesztő-2","14:00","17:50","MEGR010"
"2020.07.22.","Tesztelő-1","14:00","18:00","MEGR010"
"2020.07.23.","Festő-1","06:00","08:00","MEGR010"
"2020.07.23.","Festő-2","06:00","08:00","MEGR010"
"2020.07.23.","Hajlító-1","06:00","07:45","MEGR010"
"2020.07.23.","Hajlító-2","06:00","07:45","MEGR010"
"2020.07.23.","Vágó-1","08:10","13:54","MEGR004"
"2020.07.23.","Vágó-2","08:10","13:54","MEGR004"
"2020.07.23.","Vágó-3","08:10","13:54","MEGR004"
"2020.07.23.","Vágó-4","08:10","13:54","MEGR004"
"2020.07.23.","Hajlító-1","08:18","13:54","MEGR004"
"2020.07.23.","Hajlító-2","08:18","13:54","MEGR004"
"2020.07.23.","Hegesztő-1","08:34","13:58","MEGR004"
"2020.07.23.","Hegesztő-2","08:34","13:58","MEGR004"
"2020.07.23.","Hegesztő-3","08:34","13:58","MEGR004"
"2020.07.23.","Tesztelő-1","08:46","13:56","MEGR004"
"2020.07.23.","Festő-1","08:51","13:51","MEGR004"
"2020.07.23.","Festő-2","08:51","13:51","MEGR004"
"2020.07.23.","Festő-3","08:51","13:51","MEGR004"
"2020.07.23.","Festő-4","08:51","13:51","MEGR004"
"2020.07.23.","Csomagoló-1","09:11","13:56","MEGR004"
"2020.07.23.","Csomagoló-2","09:11","13:56","MEGR004"
"2020.07.23.","Csomagoló-3","09:11","13:56","MEGR004"
"2020.07.23.","Csomagoló-1","14:00","22:00","MEGR004"
"2020.07.23.","Csomagoló-2","14:00","22:00","MEGR004"
"2020.07.23.","Csomagoló-3","14:00","22:00","MEGR004"
"2020.07.23.","Festő-1","14:00","22:00","MEGR004"
"2020.07.23.","Festő-2","14:00","22:00","MEGR004"
"2020.07.23.","Festő-3","14:00","22:00","MEGR004"
"2020.07.23.","Festő-4","14:00","22:00","MEGR004"
"2020.07.23.","Hajlító-1","14:00","22:00","MEGR004"
"2020.07.23.","Hajlító-2","14:00","22:00","MEGR004"
"2020.07.23.","Hegesztő-1","14:00","22:00","MEGR004"
"2020.07.23.","Hegesztő-2","14:00","22:00","MEGR004"
"2020.07.23.","Hegesztő-3","14:00","22:00","MEGR004"
"2020.07.23.","Tesztelő-1","14:00","22:00","MEGR004"
"2020.07.23.","Vágó-1","14:00","22:00","MEGR004"
"2020.07.23.","Vágó-2","14:00","22:00","MEGR004"
"2020.07.23.","Vágó-3","14:00","22:00","MEGR004"
"2020.07.23.","Vágó-4","14:00","22:00","MEGR004"
"2020.07.24.","Csomagoló-1","06:00","14:00","MEGR004"
"2020.07.24.","Csomagoló-2","06:00","14:00","MEGR004"
"2020.07.24.","Csomagoló-3","06:00","14:00","MEGR004"
"2020.07.24.","Festő-1","06:00","14:00","MEGR004"
"2020.07.24.","Festő-2","06:00","14:00","MEGR004"
"2020.07.24.","Festő-3","06:00","14:00","MEGR004"
"2020.07.24.","Festő-4","06:00","14:00","MEGR004"
"2020.07.24.","Hajlító-1","06:00","14:00","MEGR004"
"2020.07.24.","Hajlító-2","06:00","14:00","MEGR004"
"2020.07.24.","Hegesztő-1","06:00","14:00","MEGR004"
"2020.07.24.","Hegesztő-2","06:00","14:00","MEGR004"
"2020.07.24.","Hegesztő-3","06:00","14:00","MEGR004"
"2020.07.24.","Tesztelő-1","06:00","14:00","MEGR004"
"2020.07.24.","Vágó-1","06:00","14:00","MEGR004"
"2020.07.24.","Vágó-2","06:00","14:00","MEGR004"
"2020.07.24.","Vágó-3","06:00","14:00","MEGR004"
"2020.07.24.","Vágó-4","06:00","14:00","MEGR004"
"2020.07.24.","Csomagoló-1","14:00","22:00","MEGR004"
"2020.07.24.","Csomagoló-2","14:00","22:00","MEGR004"
"2020.07.24.","Csomagoló-3","14:00","22:00","MEGR004"
"2020.07.24.","Festő-1","14:00","22:00","MEGR004"
"2020.07.24.","Festő-2","14:00","22:00","MEGR004"
"2020.07.24.","Festő-3","14:00","22:00","MEGR004"
"2020.07.24.","Festő-4","14:00","22:00","MEGR004"
"2020.07.24.","Hajlító-1","14:00","22:00","MEGR004"
"2020.07.24.","Hajlító-2","14:00","22:00","MEGR004"
"2020.07.24.","Hegesztő-1","14:00","22:00","MEGR004"
"2020.07.24.","Hegesztő-2","14:00","22:00","MEGR004"
"2020.07.24.","Hegesztő-3","14:00","22:00","MEGR004"
"2020.07.24.","Tesztelő-1","14:00","22:00","MEGR004"
"2020.07.24.","Vágó-1","14:00","22:00","MEGR004"
"2020.07.24.","Vágó-2","14:00","22:00","MEGR004"
"2020.07.24.","Vágó-3","14:00","22:00","MEGR004"
"2020.07.24.","Vágó-4","14:00","22:00","MEGR004"
"2020.07.25.","Csomagoló-1","06:00","14:00","MEGR004"
"2020.07.25.","Csomagoló-2","06:00","14:00","MEGR004"
"2020.07.25.","Csomagoló-3","06:00","14:00","MEGR004"
"2020.07.25.","Festő-1","06:00","14:00","MEGR004"
"2020.07.25.","Festő-2","06:00","14:00","MEGR004"
"2020.07.25.","Festő-3","06:00","14:00","MEGR004"
"2020.07.25.","Festő-4","06:00","14:00","MEGR004"
"2020.07.25.","Hajlító-1","06:00","14:00","MEGR004"
"2020.07.25.","Hajlító-2","06:00","14:00","MEGR004"
"2020.07.25.","Hegesztő-1","06:00","14:00","MEGR004"
"2020.07.25.","Hegesztő-2","06:00","14:00","MEGR004"
"2020.07.25.","Hegesztő-3","06:00","14:00","MEGR004"
"2020.07.25.","Tesztelő-1","06:00","14:00","MEGR004"
"2020.07.25.","Vágó-1","06:00","09:36","MEGR004"
"2020.07.25.","Vágó-2","06:00","09:36","MEGR004"
"2020.07.25.","Vágó-3","06:00","09:36","MEGR004"
"2020.07.25.","Vágó-4","06:00","09:36","MEGR004"
"2020.07.25.","Csomagoló-1","14:00","22:00","MEGR004"
"2020.07.25.","Csomagoló-2","14:00","22:00","MEGR004"
"2020.07.25.","Csomagoló-3","14:00","22:00","MEGR004"
"2020.07.25.","Festő-1","14:00","22:00","MEGR004"
"2020.07.25.","Festő-2","14:00","22:00","MEGR004"
"2020.07.25.","Festő-3","14:00","22:00","MEGR004"
"2020.07.25.","Festő-4","14:00","22:00","MEGR004"
"2020.07.25.","Hajlító-1","14:00","22:00","MEGR004"
"2020.07.25.","Hajlító-2","14:00","22:00","MEGR004"
"2020.07.25.","Hegesztő-1","14:00","22:00","MEGR004"
"2020.07.25.","Hegesztő-2","14:00","22:00","MEGR004"
"2020.07.25.","Hegesztő-3","14:00","22:00","MEGR004"
"2020.07.25.","Tesztelő-1","14:00","22:00","MEGR004"
"2020.07.26.","Csomagoló-1","06:00","14:00","MEGR004"
"2020.07.26.","Csomagoló-2","06:00","14:00","MEGR004"
"2020.07.26.","Csomagoló-3","06:00","14:00","MEGR004"
"2020.07.26.","Festő-1","06:00","14:00","MEGR004"
"2020.07.26.","Festő-2","06:00","14:00","MEGR004"
"2020.07.26.","Festő-3","06:00","14:00","MEGR004"
"2020.07.26.","Festő-4","06:00","14:00","MEGR004"
"2020.07.26.","Hajlító-1","06:00","14:00","MEGR004"
"2020.07.26.","Hajlító-2","06:00","14:00","MEGR004"
"2020.07.26.","Hegesztő-1","06:00","14:00","MEGR004"
"2020.07.26.","Hegesztő-2","06:00","14:00","MEGR004"
"2020.07.26.","Hegesztő-3","06:00","14:00","MEGR004"
"2020.07.26.","Tesztelő-1","06:00","14:00","MEGR004"
"2020.07.26.","Csomagoló-1","14:00","22:00","MEGR004"
"2020.07.26.","Csomagoló-2","14:00","22:00","MEGR004"
"2020.07.26.","Csomagoló-3","14:00","22:00","MEGR004"
"2020.07.26.","Festő-1","14:00","22:00","MEGR004"
"2020.07.26.","Festő-2","14:00","22:00","MEGR004"
"2020.07.26.","Festő-3","14:00","22:00","MEGR004"
"2020.07.26.","Festő-4","14:00","22:00","MEGR004"
"2020.07.26.","Hajlító-1","14:00","22:00","MEGR004"
"2020.07.26.","Hajlító-2","14:00","22:00","MEGR004"
"2020.07.26.","Hegesztő-1","14:00","22:00","MEGR004"
"2020.07.26.","Hegesztő-2","14:00","22:00","MEGR004"
"2020.07.26.","Hegesztő-3","14:00","22:00","MEGR004"
"2020.07.26.","Tesztelő-1","14:00","22:00","MEGR004"
"2020.07.27.","Csomagoló-1","06:00","14:00","MEGR004"
"2020.07.27.","Csomagoló-2","06:00","14:00","MEGR004"
"2020.07.27.","Csomagoló-3","06:00","14:00","MEGR004"
"2020.07.27.","Festő-1","06:00","14:00","MEGR004"
"2020.07.27.","Festő-2","06:00","14:00","MEGR004"
"2020.07.27.","Festő-3","06:00","14:00","MEGR004"
"2020.07.27.","Festő-4","06:00","14:00","MEGR004"
"2020.07.27.","Hajlító-1","06:00","14:00","MEGR004"
"2020.07.27.","Hajlító-2","06:00","14:00","MEGR004"
"2020.07.27.","Hegesztő-1","06:00","11:24","MEGR004"
"2020.07.27.","Hegesztő-2","06:00","11:12","MEGR004"
"2020.07.27.","Hegesztő-3","06:00","11:12","MEGR004"
"2020.07.27.","Tesztelő-1","06:00","14:00","MEGR004"
"2020.07.27.","Csomagoló-1","14:00","22:00","MEGR004"
"2020.07.27.","Csomagoló-2","14:00","22:00","MEGR004"
"2020.07.27.","Csomagoló-3","14:00","22:00","MEGR004"
"2020.07.27.","Festő-1","14:00","22:00","MEGR004"
"2020.07.27.","Festő-2","14:00","22:00","MEGR004"
"2020.07.27.","Festő-3","14:00","22:00","MEGR004"
"2020.07.27.","Festő-4","14:00","22:00","MEGR004"
"2020.07.27.","Hajlító-1","14:00","22:00","MEGR004"
"2020.07.27.","Hajlító-2","14:00","22:00","MEGR004"
"2020.07.27.","Tesztelő-1","14:00","22:00","MEGR004"
"2020.07.28.","Csomagoló-1","06:00","12:45","MEGR004"
"2020.07.28.","Csomagoló-2","06:00","12:30","MEGR004"
"2020.07.28.","Csomagoló-3","06:00","12:30","MEGR004"
"2020.07.28.","Festő-1","06:00","12:20","MEGR004"
"2020.07.28.","Festő-2","06:00","12:20","MEGR004"
"2020.07.28.","Festő-3","06:00","12:20","MEGR004"
"2020.07.28.","Festő-4","06:00","12:20","MEGR004"
"2020.07.28.","Hajlító-1","06:00","14:00","MEGR004"
"2020.07.28.","Hajlító-2","06:00","14:00","MEGR004"
"2020.07.28.","Tesztelő-1","06:00","12:10","MEGR004"
"2020.07.28.","Hajlító-1","14:00","22:00","MEGR004"
"2020.07.28.","Hajlító-2","14:00","22:00","MEGR004"
"2020.07.29.","Hajlító-1","06:00","14:00","MEGR004"
"2020.07.29.","Hajlító-2","06:00","14:00","MEGR004"
"2020.07.29.","Hajlító-1","14:00","22:00","MEGR004"
"2020.07.29.","Hajlító-2","14:00","22:00","MEGR004"
"2020.07.30.","Hajlító-1","06:00","14:00","MEGR004"
"2020.07.30.","Hajlító-2","06:00","14:00","MEGR004"
"2020.07.30.","Hajlító-1","14:00","22:00","MEGR004"
"2020.07.30.","Hajlító-2","14:00","22:00","MEGR004"
"2020.07.31.","Hajlító-1","06:00","13:44","MEGR004"
"2020.07.31.","Hajlító-2","06:00","13:44","MEGR004"
"2020.07.31.","Vágó-1","14:11","21:59","MEGR015"
"2020.07.31.","Vágó-2","14:11","21:59","MEGR015"
"2020.07.31.","Hajlító-1","14:17","21:47","MEGR015"
"2020.07.31.","Hajlító-2","14:17","21:47","MEGR015"
"2020.07.31.","Hegesztő-1","14:32","21:52","MEGR015"
"2020.07.31.","Hegesztő-2","14:32","21:52","MEGR015"
"2020.07.31.","Tesztelő-1","14:42","21:57","MEGR015"
"2020.07.31.","Festő-1","14:47","21:47","MEGR015"
"2020.07.31.","Festő-2","14:47","21:47","MEGR015"
"2020.07.31.","Csomagoló-1","15:02","21:50","MEGR015"
"2020.07.31.","Csomagoló-2","15:02","21:50","MEGR015"
"2020.08.01.","Csomagoló-1","06:00","14:00","MEGR015"
"2020.08.01.","Csomagoló-2","06:00","14:00","MEGR015"
"2020.08.01.","Festő-1","06:00","14:00","MEGR015"
"2020.08.01.","Festő-2","06:00","14:00","MEGR015"
"2020.08.01.","Hajlító-1","06:00","14:00","MEGR015"
"2020.08.01.","Hajlító-2","06:00","14:00","MEGR015"
"2020.08.01.","Hegesztő-1","06:00","14:00","MEGR015"
"2020.08.01.","Hegesztő-2","06:00","14:00","MEGR015"
"2020.08.01.","Tesztelő-1","06:00","14:00","MEGR015"
"2020.08.01.","Vágó-1","06:00","14:00","MEGR015"
"2020.08.01.","Vágó-2","06:00","14:00","MEGR015"
"2020.08.01.","Csomagoló-1","14:00","22:00","MEGR015"
"2020.08.01.","Csomagoló-2","14:00","22:00","MEGR015"
"2020.08.01.","Festő-1","14:00","22:00","MEGR015"
"2020.08.01.","Festő-2","14:00","22:00","MEGR015"
"2020.08.01.","Hajlító-1","14:00","22:00","MEGR015"
"2020.08.01.","Hajlító-2","14:00","22:00","MEGR015"
"2020.08.01.","Hegesztő-1","14:00","22:00","MEGR015"
"2020.08.01.","Hegesztő-2","14:00","22:00","MEGR015"
"2020.08.01.","Tesztelő-1","14:00","22:00","MEGR015"
"2020.08.01.","Vágó-1","14:00","22:00","MEGR015"
"2020.08.01.","Vágó-2","14:00","22:00","MEGR015"
"2020.08.02.","Csomagoló-1","06:00","14:00","MEGR015"
"2020.08.02.","Csomagoló-2","06:00","14:00","MEGR015"
"2020.08.02.","Festő-1","06:00","14:00","MEGR015"
"2020.08.02.","Festő-2","06:00","14:00","MEGR015"
"2020.08.02.","Hajlító-1","06:00","14:00","MEGR015"
"2020.08.02.","Hajlító-2","06:00","14:00","MEGR015"
"2020.08.02.","Hegesztő-1","06:00","14:00","MEGR015"
"2020.08.02.","Hegesztő-2","06:00","14:00","MEGR015"
"2020.08.02.","Tesztelő-1","06:00","14:00","MEGR015"
"2020.08.02.","Vágó-1","06:00","14:00","MEGR015"
"2020.08.02.","Vágó-2","06:00","14:00","MEGR015"
"2020.08.02.","Csomagoló-1","14:00","22:00","MEGR015"
"2020.08.02.","Csomagoló-2","14:00","22:00","MEGR015"
"2020.08.02.","Festő-1","14:00","22:00","MEGR015"
"2020.08.02.","Festő-2","14:00","22:00","MEGR015"
"2020.08.02.","Hajlító-1","14:00","22:00","MEGR015"
"2020.08.02.","Hajlító-2","14:00","22:00","MEGR015"
"2020.08.02.","Hegesztő-1","14:00","22:00","MEGR015"
"2020.08.02.","Hegesztő-2","14:00","22:00","MEGR015"
"2020.08.02.","Tesztelő-1","14:00","22:00","MEGR015"
"2020.08.02.","Vágó-1","14:00","22:00","MEGR015"
"2020.08.02.","Vágó-2","14:00","22:00","MEGR015"
"2020.08.03.","Csomagoló-1","06:00","14:00","MEGR015"
"2020.08.03.","Csomagoló-2","06:00","14:00","MEGR015"
"2020.08.03.","Festő-1","06:00","14:00","MEGR015"
"2020.08.03.","Festő-2","06:00","14:00","MEGR015"
"2020.08.03.","Hajlító-1","06:00","14:00","MEGR015"
"2020.08.03.","Hajlító-2","06:00","14:00","MEGR015"
"2020.08.03.","Hegesztő-1","06:00","14:00","MEGR015"
"2020.08.03.","Hegesztő-2","06:00","14:00","MEGR015"
"2020.08.03.","Tesztelő-1","06:00","14:00","MEGR015"
"2020.08.03.","Vágó-1","06:00","14:00","MEGR015"
"2020.08.03.","Vágó-2","06:00","14:00","MEGR015"
"2020.08.03.","Csomagoló-1","14:00","22:00","MEGR015"
"2020.08.03.","Csomagoló-2","14:00","22:00","MEGR015"
"2020.08.03.","Festő-1","14:00","22:00","MEGR015"
"2020.08.03.","Festő-2","14:00","22:00","MEGR015"
"2020.08.03.","Hajlító-1","14:00","22:00","MEGR015"
"2020.08.03.","Hajlító-2","14:00","22:00","MEGR015"
"2020.08.03.","Hegesztő-1","14:00","22:00","MEGR015"
"2020.08.03.","Hegesztő-2","14:00","22:00","MEGR015"
"2020.08.03.","Tesztelő-1","14:00","22:00","MEGR015"
"2020.08.03.","Vágó-1","14:00","16:12","MEGR015"
"2020.08.03.","Vágó-2","14:00","16:12","MEGR015"
"2020.08.04.","Csomagoló-1","06:00","14:00","MEGR015"
"2020.08.04.","Csomagoló-2","06:00","14:00","MEGR015"
"2020.08.04.","Festő-1","06:00","14:00","MEGR015"
"2020.08.04.","Festő-2","06:00","14:00","MEGR015"
"2020.08.04.","Hajlító-1","06:00","14:00","MEGR015"
"2020.08.04.","Hajlító-2","06:00","14:00","MEGR015"
"2020.08.04.","Hegesztő-1","06:00","14:00","MEGR015"
"2020.08.04.","Hegesztő-2","06:00","14:00","MEGR015"
"2020.08.04.","Tesztelő-1","06:00","14:00","MEGR015"
"2020.08.04.","Csomagoló-1","14:00","22:00","MEGR015"
"2020.08.04.","Csomagoló-2","14:00","22:00","MEGR015"
"2020.08.04.","Festő-1","14:00","22:00","MEGR015"
"2020.08.04.","Festő-2","14:00","22:00","MEGR015"
"2020.08.04.","Hajlító-1","14:00","22:00","MEGR015"
"2020.08.04.","Hajlító-2","14:00","22:00","MEGR015"
"2020.08.04.","Hegesztő-1","14:00","22:00","MEGR015"
"2020.08.04.","Hegesztő-2","14:00","22:00","MEGR015"
"2020.08.04.","Tesztelő-1","14:00","22:00","MEGR015"
"2020.08.05.","Csomagoló-1","06:00","14:00","MEGR015"
"2020.08.05.","Csomagoló-2","06:00","14:00","MEGR015"
"2020.08.05.","Festő-1","06:00","14:00","MEGR015"
"2020.08.05.","Festő-2","06:00","14:00","MEGR015"
"2020.08.05.","Hajlító-1","06:00","14:00","MEGR015"
"2020.08.05.","Hajlító-2","06:00","14:00","MEGR015"
"2020.08.05.","Hegesztő-1","06:00","14:00","MEGR015"
"2020.08.05.","Hegesztő-2","06:00","14:00","MEGR015"
"2020.08.05.","Tesztelő-1","06:00","14:00","MEGR015"
"2020.08.05.","Csomagoló-1","14:00","22:00","MEGR015"
"2020.08.05.","Csomagoló-2","14:00","22:00","MEGR015"
"2020.08.05.","Festő-1","14:00","22:00","MEGR015"
"2020.08.05.","Festő-2","14:00","22:00","MEGR015"
"2020.08.05.","Hajlító-1","14:00","22:00","MEGR015"
"2020.08.05.","Hajlító-2","14:00","22:00","MEGR015"
"2020.08.05.","Hegesztő-1","14:00","18:00","MEGR015"
"2020.08.05.","Hegesztő-2","14:00","18:00","MEGR015"
"2020.08.05.","Tesztelő-1","14:00","18:05","MEGR015"
"2020.08.06.","Csomagoló-1","06:00","14:00","MEGR015"
"2020.08.06.","Csomagoló-2","06:00","14:00","MEGR015"
"2020.08.06.","Festő-1","06:00","14:00","MEGR015"
"2020.08.06.","Festő-2","06:00","14:00","MEGR015"
"2020.08.06.","Hajlító-1","06:00","14:00","MEGR015"
"2020.08.06.","Hajlító-2","06:00","14:00","MEGR015"
"2020.08.06.","Csomagoló-1","14:00","19:12","MEGR015"
"2020.08.06.","Csomagoló-2","14:00","19:12","MEGR015"
"2020.08.06.","Festő-1","14:00","22:00","MEGR015"
"2020.08.06.","Festő-2","14:00","22:00","MEGR015"
"2020.08.06.","Hajlító-1","14:00","22:00","MEGR015"
"2020.08.06.","Hajlító-2","14:00","22:00","MEGR015"
"2020.08.07.","Festő-1","06:00","14:00","MEGR015"
"2020.08.07.","Festő-2","06:00","14:00","MEGR015"
"2020.08.07.","Hajlító-1","06:00","14:00","MEGR015"
"2020.08.07.","Hajlító-2","06:00","14:00","MEGR015"
"2020.08.07.","Festő-1","14:00","22:00","MEGR015"
"2020.08.07.","Festő-2","14:00","22:00","MEGR015"
"2020.08.07.","Hajlító-1","14:00","22:00","MEGR015"
"2020.08.07.","Hajlító-2","14:00","22:00","MEGR015"
"2020.08.08.","Festő-1","06:00","12:00","MEGR015"
"2020.08.08.","Festő-2","06:00","12:00","MEGR015"
"2020.08.08.","Hajlító-1","06:00","11:30","MEGR015"
"2020.08.08.","Hajlító-2","06:00","11:30","MEGR015"
"2020.08.08.","Vágó-1","11:46","13:56","MEGR008"
"2020.08.08.","Vágó-2","11:46","13:56","MEGR008"
"2020.08.08.","Vágó-3","11:46","13:56","MEGR008"
"2020.08.08.","Vágó-4","11:46","13:56","MEGR008"
"2020.08.08.","Hajlító-1","11:51","13:51","MEGR008"
"2020.08.08.","Hajlító-2","11:51","13:51","MEGR008"
"2020.08.08.","Hegesztő-1","12:01","13:53","MEGR008"
"2020.08.08.","Hegesztő-2","12:01","13:53","MEGR008"
"2020.08.08.","Hegesztő-3","12:01","13:53","MEGR008"
"2020.08.08.","Tesztelő-1","12:09","13:59","MEGR008"
"2020.08.08.","Festő-1","12:14","13:50","MEGR008"
"2020.08.08.","Festő-2","12:14","13:50","MEGR008"
"2020.08.08.","Festő-3","12:14","13:50","MEGR008"
"2020.08.08.","Festő-4","12:14","13:50","MEGR008"
"2020.08.08.","Csomagoló-1","12:26","13:56","MEGR008"
"2020.08.08.","Csomagoló-2","12:26","13:56","MEGR008"
"2020.08.08.","Csomagoló-3","12:26","13:56","MEGR008"
"2020.08.08.","Csomagoló-1","14:00","22:00","MEGR008"
"2020.08.08.","Csomagoló-2","14:00","22:00","MEGR008"
"2020.08.08.","Csomagoló-3","14:00","22:00","MEGR008"
"2020.08.08.","Festő-1","14:00","22:00","MEGR008"
"2020.08.08.","Festő-2","14:00","22:00","MEGR008"
"2020.08.08.","Festő-3","14:00","22:00","MEGR008"
"2020.08.08.","Festő-4","14:00","22:00","MEGR008"
"2020.08.08.","Hajlító-1","14:00","22:00","MEGR008"
"2020.08.08.","Hajlító-2","14:00","22:00","MEGR008"
"2020.08.08.","Hegesztő-1","14:00","22:00","MEGR008"
"2020.08.08.","Hegesztő-2","14:00","22:00","MEGR008"
"2020.08.08.","Hegesztő-3","14:00","22:00","MEGR008"
"2020.08.08.","Tesztelő-1","14:00","22:00","MEGR008"
"2020.08.08.","Vágó-1","14:00","20:35","MEGR008"
"2020.08.08.","Vágó-2","14:00","20:35","MEGR008"
"2020.08.08.","Vágó-3","14:00","20:35","MEGR008"
"2020.08.08.","Vágó-4","14:00","20:35","MEGR008"
"2020.08.09.","Csomagoló-1","06:00","14:00","MEGR008"
"2020.08.09.","Csomagoló-2","06:00","14:00","MEGR008"
"2020.08.09.","Csomagoló-3","06:00","14:00","MEGR008"
"2020.08.09.","Festő-1","06:00","14:00","MEGR008"
"2020.08.09.","Festő-2","06:00","14:00","MEGR008"
"2020.08.09.","Festő-3","06:00","14:00","MEGR008"
"2020.08.09.","Festő-4","06:00","14:00","MEGR008"
"2020.08.09.","Hajlító-1","06:00","14:00","MEGR008"
"2020.08.09.","Hajlító-2","06:00","14:00","MEGR008"
"2020.08.09.","Hegesztő-1","06:00","14:00","MEGR008"
"2020.08.09.","Hegesztő-2","06:00","14:00","MEGR008"
"2020.08.09.","Hegesztő-3","06:00","14:00","MEGR008"
"2020.08.09.","Tesztelő-1","06:00","14:00","MEGR008"
"2020.08.09.","Csomagoló-1","14:00","19:50","MEGR008"
"2020.08.09.","Csomagoló-2","14:00","19:50","MEGR008"
"2020.08.09.","Csomagoló-3","14:00","19:50","MEGR008"
"2020.08.09.","Festő-1","14:00","17:24","MEGR008"
"2020.08.09.","Festő-2","14:00","17:24","MEGR008"
"2020.08.09.","Festő-3","14:00","17:24","MEGR008"
"2020.08.09.","Festő-4","14:00","17:24","MEGR008"
"2020.08.09.","Hajlító-1","14:00","22:00","MEGR008"
"2020.08.09.","Hajlító-2","14:00","22:00","MEGR008"
"2020.08.09.","Hegesztő-1","14:00","14:48","MEGR008"
"2020.08.09.","Hegesztő-2","14:00","14:48","MEGR008"
"2020.08.09.","Hegesztő-3","14:00","14:48","MEGR008"
"2020.08.09.","Tesztelő-1","14:00","22:00","MEGR008"
"2020.08.10.","Hajlító-1","06:00","14:00","MEGR008"
"2020.08.10.","Hajlító-2","06:00","14:00","MEGR008"
"2020.08.10.","Tesztelő-1","06:00","14:00","MEGR008"
"2020.08.10.","Hajlító-1","14:00","15:00","MEGR008"
"2020.08.10.","Hajlító-2","14:00","15:00","MEGR008"
"2020.08.10.","Tesztelő-1","14:00","15:10","MEGR008"
"2020.08.10.","Vágó-1","15:16","21:56","MEGR006"
